"Fiscal Year","County","Region","Confirmed Victims","Victims"
"2017","Hidalgo","11-Edinburg","Not Confirmed","7,748"
"2017","Hidalgo","11-Edinburg","Confirmed Victim","1,666"
"2017","Jim Hogg","11-Edinburg","Not Confirmed","113"
"2017","Jim Hogg","11-Edinburg","Confirmed Victim","17"
"2017","Jim Wells","11-Edinburg","Not Confirmed","663"
"2017","Jim Wells","11-Edinburg","Confirmed Victim","121"
"2017","Kleberg","11-Edinburg","Not Confirmed","337"
"2017","Kleberg","11-Edinburg","Confirmed Victim","91"
"2017","Live Oak","11-Edinburg","Not Confirmed","110"
"2017","Live Oak","11-Edinburg","Confirmed Victim","37"
"2017","McMullen","11-Edinburg","Not Confirmed","17"
"2017","McMullen","11-Edinburg","Confirmed Victim","1"
"2017","Nueces","11-Edinburg","Not Confirmed","3,853"
"2017","Nueces","11-Edinburg","Confirmed Victim","1,244"
"2017","Refugio","11-Edinburg","Not Confirmed","69"
"2017","Refugio","11-Edinburg","Confirmed Victim","15"
"2017","San Patricio","11-Edinburg","Not Confirmed","809"
"2017","San Patricio","11-Edinburg","Confirmed Victim","216"
"2017","Starr","11-Edinburg","Not Confirmed","545"
"2017","Starr","11-Edinburg","Confirmed Victim","136"
"2017","Webb","11-Edinburg","Not Confirmed","2,106"
"2017","Webb","11-Edinburg","Confirmed Victim","438"
"2017","Willacy","11-Edinburg","Not Confirmed","243"
"2017","Willacy","11-Edinburg","Confirmed Victim","73"
"2017","Zapata","11-Edinburg","Not Confirmed","182"
"2017","Zapata","11-Edinburg","Confirmed Victim","51"
"2017","Out of State","Out of State","Not Confirmed","36"
"2017","Out of State","Out of State","Confirmed Victim","14"
"2016","Armstrong","1-Lubbock","Not Confirmed","15"
"2016","Armstrong","1-Lubbock","Confirmed Victim","2"
"2016","Bailey","1-Lubbock","Not Confirmed","43"
"2016","Bailey","1-Lubbock","Confirmed Victim","16"
"2016","Briscoe","1-Lubbock","Not Confirmed","10"
"2016","Briscoe","1-Lubbock","Confirmed Victim","3"
"2016","Carson","1-Lubbock","Not Confirmed","41"
"2016","Carson","1-Lubbock","Confirmed Victim","7"
"2016","Castro","1-Lubbock","Not Confirmed","59"
"2016","Castro","1-Lubbock","Confirmed Victim","22"
"2016","Childress","1-Lubbock","Not Confirmed","64"
"2016","Childress","1-Lubbock","Confirmed Victim","18"
"2016","Cochran","1-Lubbock","Not Confirmed","23"
"2016","Cochran","1-Lubbock","Confirmed Victim","11"
"2016","Collingsworth","1-Lubbock","Not Confirmed","13"
"2016","Collingsworth","1-Lubbock","Confirmed Victim","7"
"2016","Crosby","1-Lubbock","Not Confirmed","101"
"2016","Crosby","1-Lubbock","Confirmed Victim","39"
"2016","Dallam","1-Lubbock","Not Confirmed","62"
"2016","Dallam","1-Lubbock","Confirmed Victim","16"
"2016","Deaf Smith","1-Lubbock","Not Confirmed","213"
"2016","Deaf Smith","1-Lubbock","Confirmed Victim","74"
"2016","Dickens","1-Lubbock","Not Confirmed","28"
"2016","Dickens","1-Lubbock","Confirmed Victim","9"
"2016","Donley","1-Lubbock","Not Confirmed","36"
"2016","Donley","1-Lubbock","Confirmed Victim","16"
"2016","Floyd","1-Lubbock","Not Confirmed","57"
"2016","Floyd","1-Lubbock","Confirmed Victim","18"
"2016","Garza","1-Lubbock","Not Confirmed","36"
"2016","Garza","1-Lubbock","Confirmed Victim","7"
"2016","Gray","1-Lubbock","Not Confirmed","235"
"2016","Gray","1-Lubbock","Confirmed Victim","76"
"2016","Hale","1-Lubbock","Not Confirmed","365"
"2016","Hale","1-Lubbock","Confirmed Victim","140"
"2016","Hall","1-Lubbock","Not Confirmed","34"
"2016","Hall","1-Lubbock","Confirmed Victim","6"
"2016","Hansford","1-Lubbock","Not Confirmed","12"
"2016","Hansford","1-Lubbock","Confirmed Victim","11"
"2016","Hartley","1-Lubbock","Not Confirmed","18"
"2016","Hartley","1-Lubbock","Confirmed Victim","3"
"2016","Hemphill","1-Lubbock","Not Confirmed","30"
"2016","Hemphill","1-Lubbock","Confirmed Victim","3"
"2016","Hockley","1-Lubbock","Not Confirmed","230"
"2016","Hockley","1-Lubbock","Confirmed Victim","54"
"2016","Hutchinson","1-Lubbock","Not Confirmed","261"
"2016","Hutchinson","1-Lubbock","Confirmed Victim","95"
"2016","Lamb","1-Lubbock","Not Confirmed","141"
"2016","Lamb","1-Lubbock","Confirmed Victim","68"
"2016","Lipscomb","1-Lubbock","Not Confirmed","9"
"2016","Lipscomb","1-Lubbock","Confirmed Victim","4"
"2016","Lubbock","1-Lubbock","Not Confirmed","2,867"
"2016","Lubbock","1-Lubbock","Confirmed Victim","1,033"
"2016","Lynn","1-Lubbock","Not Confirmed","62"
"2016","Lynn","1-Lubbock","Confirmed Victim","4"
"2016","Moore","1-Lubbock","Not Confirmed","211"
"2016","Moore","1-Lubbock","Confirmed Victim","94"
"2016","Motley","1-Lubbock","Not Confirmed","14"
"2016","Ochiltree","1-Lubbock","Not Confirmed","51"
"2016","Ochiltree","1-Lubbock","Confirmed Victim","19"
"2016","Oldham","1-Lubbock","Not Confirmed","10"
"2016","Oldham","1-Lubbock","Confirmed Victim","2"
"2016","Parmer","1-Lubbock","Not Confirmed","40"
"2016","Parmer","1-Lubbock","Confirmed Victim","16"
"2016","Potter","1-Lubbock","Not Confirmed","1,536"
"2016","Potter","1-Lubbock","Confirmed Victim","591"
"2016","Randall","1-Lubbock","Not Confirmed","781"
"2016","Randall","1-Lubbock","Confirmed Victim","279"
"2016","Roberts","1-Lubbock","Not Confirmed","8"
"2016","Sherman","1-Lubbock","Not Confirmed","5"
"2016","Sherman","1-Lubbock","Confirmed Victim","7"
"2016","Swisher","1-Lubbock","Not Confirmed","67"
"2016","Swisher","1-Lubbock","Confirmed Victim","26"
"2016","Terry","1-Lubbock","Not Confirmed","119"
"2016","Terry","1-Lubbock","Confirmed Victim","29"
"2016","Wheeler","1-Lubbock","Not Confirmed","30"
"2016","Wheeler","1-Lubbock","Confirmed Victim","12"
"2016","Yoakum","1-Lubbock","Not Confirmed","47"
"2016","Yoakum","1-Lubbock","Confirmed Victim","16"
"2016","Archer","2-Abilene","Not Confirmed","60"
"2016","Archer","2-Abilene","Confirmed Victim","12"
"2016","Baylor","2-Abilene","Not Confirmed","67"
"2016","Baylor","2-Abilene","Confirmed Victim","9"
"2016","Brown","2-Abilene","Not Confirmed","486"
"2016","Brown","2-Abilene","Confirmed Victim","185"
"2016","Callahan","2-Abilene","Not Confirmed","211"
"2016","Callahan","2-Abilene","Confirmed Victim","28"
"2016","Clay","2-Abilene","Not Confirmed","86"
"2016","Clay","2-Abilene","Confirmed Victim","36"
"2016","Coleman","2-Abilene","Not Confirmed","134"
"2016","Coleman","2-Abilene","Confirmed Victim","28"
"2016","Comanche","2-Abilene","Not Confirmed","151"
"2016","Comanche","2-Abilene","Confirmed Victim","44"
"2016","Cottle","2-Abilene","Not Confirmed","13"
"2016","Cottle","2-Abilene","Confirmed Victim","6"
"2016","Eastland","2-Abilene","Not Confirmed","285"
"2016","Eastland","2-Abilene","Confirmed Victim","52"
"2016","Fisher","2-Abilene","Not Confirmed","38"
"2016","Fisher","2-Abilene","Confirmed Victim","3"
"2016","Foard","2-Abilene","Not Confirmed","18"
"2016","Foard","2-Abilene","Confirmed Victim","1"
"2016","Hardeman","2-Abilene","Not Confirmed","49"
"2016","Hardeman","2-Abilene","Confirmed Victim","12"
"2016","Haskell","2-Abilene","Not Confirmed","50"
"2016","Haskell","2-Abilene","Confirmed Victim","8"
"2016","Jack","2-Abilene","Not Confirmed","78"
"2016","Jack","2-Abilene","Confirmed Victim","52"
"2016","Jones","2-Abilene","Not Confirmed","199"
"2016","Jones","2-Abilene","Confirmed Victim","47"
"2016","Kent","2-Abilene","Not Confirmed","3"
"2016","Knox","2-Abilene","Not Confirmed","34"
"2016","Knox","2-Abilene","Confirmed Victim","6"
"2016","Mitchell","2-Abilene","Not Confirmed","139"
"2016","Mitchell","2-Abilene","Confirmed Victim","27"
"2016","Montague","2-Abilene","Not Confirmed","200"
"2016","Montague","2-Abilene","Confirmed Victim","143"
"2016","Nolan","2-Abilene","Not Confirmed","281"
"2016","Nolan","2-Abilene","Confirmed Victim","85"
"2016","Runnels","2-Abilene","Not Confirmed","82"
"2016","Runnels","2-Abilene","Confirmed Victim","24"
"2016","Scurry","2-Abilene","Not Confirmed","212"
"2016","Scurry","2-Abilene","Confirmed Victim","61"
"2016","Shackelford","2-Abilene","Not Confirmed","48"
"2016","Shackelford","2-Abilene","Confirmed Victim","20"
"2016","Stephens","2-Abilene","Not Confirmed","121"
"2016","Stephens","2-Abilene","Confirmed Victim","26"
"2016","Stonewall","2-Abilene","Not Confirmed","7"
"2016","Taylor","2-Abilene","Not Confirmed","1,994"
"2016","Taylor","2-Abilene","Confirmed Victim","713"
"2016","Throckmorton","2-Abilene","Not Confirmed","14"
"2016","Wichita","2-Abilene","Not Confirmed","1,761"
"2016","Wichita","2-Abilene","Confirmed Victim","585"
"2016","Wilbarger","2-Abilene","Not Confirmed","144"
"2016","Wilbarger","2-Abilene","Confirmed Victim","47"
"2016","Young","2-Abilene","Not Confirmed","247"
"2016","Young","2-Abilene","Confirmed Victim","77"
"2016","Collin","3-Arlington","Not Confirmed","3,200"
"2016","Collin","3-Arlington","Confirmed Victim","1,183"
"2016","Cooke","3-Arlington","Not Confirmed","417"
"2016","Cooke","3-Arlington","Confirmed Victim","206"
"2016","Dallas","3-Arlington","Not Confirmed","15,474"
"2016","Dallas","3-Arlington","Confirmed Victim","4,535"
"2016","Denton","3-Arlington","Not Confirmed","3,655"
"2016","Denton","3-Arlington","Confirmed Victim","806"
"2016","Ellis","3-Arlington","Not Confirmed","1,118"
"2016","Ellis","3-Arlington","Confirmed Victim","398"
"2016","Erath","3-Arlington","Not Confirmed","292"
"2016","Erath","3-Arlington","Confirmed Victim","114"
"2016","Fannin","3-Arlington","Not Confirmed","285"
"2016","Fannin","3-Arlington","Confirmed Victim","135"
"2016","Grayson","3-Arlington","Not Confirmed","1,226"
"2016","Grayson","3-Arlington","Confirmed Victim","589"
"2016","Hood","3-Arlington","Not Confirmed","548"
"2016","Hood","3-Arlington","Confirmed Victim","264"
"2016","Hunt","3-Arlington","Not Confirmed","785"
"2016","Hunt","3-Arlington","Confirmed Victim","283"
"2016","Johnson","3-Arlington","Not Confirmed","1,397"
"2016","Johnson","3-Arlington","Confirmed Victim","654"
"2016","Kaufman","3-Arlington","Not Confirmed","826"
"2016","Kaufman","3-Arlington","Confirmed Victim","246"
"2016","Navarro","3-Arlington","Not Confirmed","502"
"2016","Navarro","3-Arlington","Confirmed Victim","91"
"2016","Palo Pinto","3-Arlington","Not Confirmed","356"
"2016","Palo Pinto","3-Arlington","Confirmed Victim","254"
"2016","Parker","3-Arlington","Not Confirmed","1,038"
"2016","Parker","3-Arlington","Confirmed Victim","440"
"2016","Rockwall","3-Arlington","Not Confirmed","373"
"2016","Rockwall","3-Arlington","Confirmed Victim","126"
"2016","Somervell","3-Arlington","Not Confirmed","39"
"2016","Somervell","3-Arlington","Confirmed Victim","32"
"2016","Tarrant","3-Arlington","Not Confirmed","15,666"
"2016","Tarrant","3-Arlington","Confirmed Victim","5,162"
"2016","Wise","3-Arlington","Not Confirmed","585"
"2016","Wise","3-Arlington","Confirmed Victim","199"
"2016","Anderson","4-Tyler","Not Confirmed","511"
"2016","Anderson","4-Tyler","Confirmed Victim","226"
"2016","Bowie","4-Tyler","Not Confirmed","1,013"
"2016","Bowie","4-Tyler","Confirmed Victim","261"
"2016","Camp","4-Tyler","Not Confirmed","171"
"2016","Camp","4-Tyler","Confirmed Victim","42"
"2016","Cass","4-Tyler","Not Confirmed","371"
"2016","Cass","4-Tyler","Confirmed Victim","101"
"2016","Cherokee","4-Tyler","Not Confirmed","592"
"2016","Cherokee","4-Tyler","Confirmed Victim","194"
"2016","Delta","4-Tyler","Not Confirmed","62"
"2016","Delta","4-Tyler","Confirmed Victim","16"
"2016","Franklin","4-Tyler","Not Confirmed","78"
"2016","Franklin","4-Tyler","Confirmed Victim","51"
"2016","Gregg","4-Tyler","Not Confirmed","1,267"
"2016","Gregg","4-Tyler","Confirmed Victim","532"
"2016","Harrison","4-Tyler","Not Confirmed","696"
"2016","Harrison","4-Tyler","Confirmed Victim","144"
"2016","Henderson","4-Tyler","Not Confirmed","867"
"2016","Henderson","4-Tyler","Confirmed Victim","424"
"2016","Hopkins","4-Tyler","Not Confirmed","346"
"2016","Hopkins","4-Tyler","Confirmed Victim","109"
"2016","Lamar","4-Tyler","Not Confirmed","662"
"2016","Lamar","4-Tyler","Confirmed Victim","199"
"2016","Marion","4-Tyler","Not Confirmed","135"
"2016","Marion","4-Tyler","Confirmed Victim","53"
"2016","Morris","4-Tyler","Not Confirmed","120"
"2016","Morris","4-Tyler","Confirmed Victim","55"
"2016","Panola","4-Tyler","Not Confirmed","221"
"2016","Panola","4-Tyler","Confirmed Victim","88"
"2016","Rains","4-Tyler","Not Confirmed","111"
"2016","Rains","4-Tyler","Confirmed Victim","38"
"2016","Red River","4-Tyler","Not Confirmed","142"
"2016","Red River","4-Tyler","Confirmed Victim","48"
"2016","Rusk","4-Tyler","Not Confirmed","546"
"2016","Rusk","4-Tyler","Confirmed Victim","214"
"2016","Smith","4-Tyler","Not Confirmed","1,803"
"2016","Smith","4-Tyler","Confirmed Victim","647"
"2016","Titus","4-Tyler","Not Confirmed","268"
"2016","Titus","4-Tyler","Confirmed Victim","93"
"2016","Upshur","4-Tyler","Not Confirmed","395"
"2016","Upshur","4-Tyler","Confirmed Victim","112"
"2016","Van Zandt","4-Tyler","Not Confirmed","428"
"2016","Van Zandt","4-Tyler","Confirmed Victim","203"
"2016","Wood","4-Tyler","Not Confirmed","354"
"2016","Wood","4-Tyler","Confirmed Victim","143"
"2016","Angelina","5-Beaumont","Not Confirmed","1,008"
"2016","Angelina","5-Beaumont","Confirmed Victim","277"
"2016","Hardin","5-Beaumont","Not Confirmed","566"
"2016","Hardin","5-Beaumont","Confirmed Victim","142"
"2016","Houston","5-Beaumont","Not Confirmed","232"
"2016","Houston","5-Beaumont","Confirmed Victim","107"
"2016","Jasper","5-Beaumont","Not Confirmed","445"
"2016","Jasper","5-Beaumont","Confirmed Victim","138"
"2016","Jefferson","5-Beaumont","Not Confirmed","2,681"
"2016","Jefferson","5-Beaumont","Confirmed Victim","546"
"2016","Nacogdoches","5-Beaumont","Not Confirmed","590"
"2016","Nacogdoches","5-Beaumont","Confirmed Victim","147"
"2016","Newton","5-Beaumont","Not Confirmed","115"
"2016","Newton","5-Beaumont","Confirmed Victim","28"
"2016","Orange","5-Beaumont","Not Confirmed","1,003"
"2016","Orange","5-Beaumont","Confirmed Victim","283"
"2016","Polk","5-Beaumont","Not Confirmed","721"
"2016","Polk","5-Beaumont","Confirmed Victim","129"
"2016","Sabine","5-Beaumont","Not Confirmed","121"
"2016","Sabine","5-Beaumont","Confirmed Victim","45"
"2016","San Augustine","5-Beaumont","Not Confirmed","75"
"2016","San Augustine","5-Beaumont","Confirmed Victim","19"
"2016","San Jacinto","5-Beaumont","Not Confirmed","291"
"2016","San Jacinto","5-Beaumont","Confirmed Victim","80"
"2016","Shelby","5-Beaumont","Not Confirmed","294"
"2016","Shelby","5-Beaumont","Confirmed Victim","83"
"2016","Trinity","5-Beaumont","Not Confirmed","200"
"2016","Trinity","5-Beaumont","Confirmed Victim","57"
"2016","Tyler","5-Beaumont","Not Confirmed","235"
"2016","Tyler","5-Beaumont","Confirmed Victim","63"
"2016","Austin","6-Houston","Not Confirmed","210"
"2016","Austin","6-Houston","Confirmed Victim","27"
"2016","Brazoria","6-Houston","Not Confirmed","2,201"
"2016","Brazoria","6-Houston","Confirmed Victim","613"
"2016","Chambers","6-Houston","Not Confirmed","243"
"2016","Chambers","6-Houston","Confirmed Victim","54"
"2016","Colorado","6-Houston","Not Confirmed","128"
"2016","Colorado","6-Houston","Confirmed Victim","19"
"2016","Fort Bend","6-Houston","Not Confirmed","3,076"
"2016","Fort Bend","6-Houston","Confirmed Victim","745"
"2016","Galveston","6-Houston","Not Confirmed","2,775"
"2016","Galveston","6-Houston","Confirmed Victim","681"
"2016","Harris","6-Houston","Not Confirmed","32,029"
"2016","Harris","6-Houston","Confirmed Victim","5,812"
"2016","Liberty","6-Houston","Not Confirmed","903"
"2016","Liberty","6-Houston","Confirmed Victim","293"
"2016","Matagorda","6-Houston","Not Confirmed","400"
"2016","Matagorda","6-Houston","Confirmed Victim","67"
"2016","Montgomery","6-Houston","Not Confirmed","3,789"
"2016","Montgomery","6-Houston","Confirmed Victim","605"
"2016","Walker","6-Houston","Not Confirmed","383"
"2016","Walker","6-Houston","Confirmed Victim","50"
"2016","Waller","6-Houston","Not Confirmed","323"
"2016","Waller","6-Houston","Confirmed Victim","54"
"2016","Wharton","6-Houston","Not Confirmed","384"
"2016","Wharton","6-Houston","Confirmed Victim","50"
"2016","Bastrop","7-Austin","Not Confirmed","842"
"2016","Bastrop","7-Austin","Confirmed Victim","293"
"2016","Bell","7-Austin","Not Confirmed","4,124"
"2016","Bell","7-Austin","Confirmed Victim","993"
"2016","Blanco","7-Austin","Not Confirmed","78"
"2016","Blanco","7-Austin","Confirmed Victim","14"
"2016","Bosque","7-Austin","Not Confirmed","189"
"2016","Bosque","7-Austin","Confirmed Victim","36"
"2016","Brazos","7-Austin","Not Confirmed","1,113"
"2016","Brazos","7-Austin","Confirmed Victim","246"
"2016","Burleson","7-Austin","Not Confirmed","154"
"2016","Burleson","7-Austin","Confirmed Victim","64"
"2016","Burnet","7-Austin","Not Confirmed","371"
"2016","Burnet","7-Austin","Confirmed Victim","148"
"2016","Caldwell","7-Austin","Not Confirmed","429"
"2016","Caldwell","7-Austin","Confirmed Victim","143"
"2016","Coryell","7-Austin","Not Confirmed","928"
"2016","Coryell","7-Austin","Confirmed Victim","277"
"2016","Falls","7-Austin","Not Confirmed","198"
"2016","Falls","7-Austin","Confirmed Victim","45"
"2016","Fayette","7-Austin","Not Confirmed","138"
"2016","Fayette","7-Austin","Confirmed Victim","48"
"2016","Freestone","7-Austin","Not Confirmed","178"
"2016","Freestone","7-Austin","Confirmed Victim","23"
"2016","Grimes","7-Austin","Not Confirmed","277"
"2016","Grimes","7-Austin","Confirmed Victim","63"
"2016","Hamilton","7-Austin","Not Confirmed","96"
"2016","Hamilton","7-Austin","Confirmed Victim","19"
"2016","Hays","7-Austin","Not Confirmed","1,176"
"2016","Hays","7-Austin","Confirmed Victim","321"
"2016","Hill","7-Austin","Not Confirmed","337"
"2016","Hill","7-Austin","Confirmed Victim","93"
"2016","Lampasas","7-Austin","Not Confirmed","233"
"2016","Lampasas","7-Austin","Confirmed Victim","69"
"2016","Lee","7-Austin","Not Confirmed","185"
"2016","Lee","7-Austin","Confirmed Victim","40"
"2016","Leon","7-Austin","Not Confirmed","198"
"2016","Leon","7-Austin","Confirmed Victim","35"
"2016","Limestone","7-Austin","Not Confirmed","215"
"2016","Limestone","7-Austin","Confirmed Victim","48"
"2016","Llano","7-Austin","Not Confirmed","216"
"2016","Llano","7-Austin","Confirmed Victim","68"
"2016","Madison","7-Austin","Not Confirmed","135"
"2016","Madison","7-Austin","Confirmed Victim","29"
"2016","McLennan","7-Austin","Not Confirmed","2,607"
"2016","McLennan","7-Austin","Confirmed Victim","835"
"2016","Milam","7-Austin","Not Confirmed","251"
"2016","Milam","7-Austin","Confirmed Victim","107"
"2016","Mills","7-Austin","Not Confirmed","50"
"2016","Mills","7-Austin","Confirmed Victim","13"
"2016","Robertson","7-Austin","Not Confirmed","192"
"2016","Robertson","7-Austin","Confirmed Victim","37"
"2016","San Saba","7-Austin","Not Confirmed","58"
"2016","San Saba","7-Austin","Confirmed Victim","25"
"2016","Travis","7-Austin","Not Confirmed","8,233"
"2016","Travis","7-Austin","Confirmed Victim","2,105"
"2016","Washington","7-Austin","Not Confirmed","219"
"2016","Washington","7-Austin","Confirmed Victim","89"
